timestamp,s_signal_1,s_signal_2,s_signal_3,regime,regime_prob_0,regime_prob_1
2024-01-01 01:40:00,0.1058280760286481,-0.21245204091250822,0.05031276079068797,0,0.9999990417195521,9.582800495206495e-07
2024-01-01 01:45:00,-0.08299959001738226,0.1543693659839995,0.04703718253151165,0,0.9999991278731778,8.721266927700673e-07
2024-01-01 01:50:00,-0.28800834082655064,-0.6759283760681107,-0.07114043894416226,0,0.9999981097361927,1.890263907964619e-06
2024-01-01 01:55:00,-0.33082781511618564,-0.3036662204442584,-0.3290267231584783,0,0.9999981165319243,1.8834680524399076e-06
2024-01-01 02:00:00,-0.3064968932172806,-0.7738506521906794,-0.7149647407888395,0,0.9999962573999259,3.7426000047141995e-06
2024-01-01 02:05:00,-0.2889522036067085,-0.15028086322546616,-0.5199970197882048,0,0.9999972909854792,2.7090141552245764e-06
2024-01-01 02:10:00,-0.05575263854639958,-0.21658415862943672,-0.6527478540508628,0,0.9999969821792608,3.017820565167377e-06
2024-01-01 02:15:00,-0.1871556227294624,-0.08398605880925895,0.17030535050528436,0,0.9999988234074054,1.1765922885396585e-06
2024-01-01 02:20:00,-0.023720457620224646,-0.4249313694823354,-0.08979677243466025,0,0.9999987243872006,1.2756128992512476e-06
2024-01-01 02:25:00,-0.2170811746184399,0.10857004991462375,-0.23215453210816192,0,0.9999988358292695,1.164171054172499e-06
2024-01-01 02:30:00,-0.2276004104252725,0.1980991667211413,0.06935558299467302,0,0.9999988041197742,1.1958803170481866e-06
2024-01-01 02:35:00,-0.8496813151148183,0.08904706448164053,-0.4006347458251811,0,0.9999968320130551,3.1679868523911443e-06
2024-01-01 02:40:00,-0.16773678097517053,-0.15518525375691014,-0.44272408533207197,0,0.9999980937272973,1.9062729942408938e-06
2024-01-01 02:45:00,-0.13297319644106095,-0.01803194813888786,-0.22265241109611522,0,0.9999987168984308,1.2831018605185561e-06
2024-01-01 02:50:00,0.07161812325101431,-0.3585768031143819,0.11111725506552882,0,0.999998183541551,1.8164580613097804e-06
2024-01-01 02:55:00,-1.0275481800379584,0.002731475096644276,0.06434876869923879,0,0.9999950998300852,4.9001699514270275e-06
2024-01-01 03:00:00,0.12818900050870272,0.34662738175856456,-0.02029370621287366,0,0.9999986510401871,1.3489599336153412e-06
2024-01-01 03:05:00,-0.1890533004527008,0.27808483981427806,-0.0931236052083265,0,0.9999989259728265,1.0740275410923457e-06
2024-01-01 03:10:00,0.08762704634475325,-0.27647824439825464,-0.02519758840698043,0,0.999998916754198,1.0832461173723993e-06
2024-01-01 03:15:00,-0.4695283006480871,-0.11921607291679748,-0.06016526245658185,0,0.9999986947513541,1.3052486923076367e-06
2024-01-01 03:20:00,-0.1441539988346279,-0.5628320937285726,-0.41391205020947297,0,0.9999980085205428,1.991479534269876e-06
2024-01-01 03:25:00,-0.5430886681630884,-0.14254094164864659,-0.22013830842741208,0,0.9999982042916351,1.7957084804123893e-06
2024-01-01 03:30:00,-0.5347285799614415,-0.052579455460956145,-0.47408781069809897,0,0.9999972710794227,2.7289204240161498e-06
2024-01-01 03:35:00,0.2240782078238765,-0.7139011560102202,-0.22843553852433002,0,0.9999953674940096,4.632505647795504e-06
2024-01-01 03:40:00,-0.17551287439439905,-0.7022727557177343,-0.3112953049393144,0,0.9999965741221352,3.4258782715222426e-06
2024-01-01 03:45:00,-0.17376633669776992,-0.4381502569716052,0.5055352523198859,0,0.9999970418883191,2.9581115177164974e-06
2024-01-01 03:50:00,0.021251624591889735,-0.3641700740179317,0.03173486065458336,0,0.9999982496817067,1.7503186545237725e-06
2024-01-01 03:55:00,-0.031815023433611034,-0.611500715792769,-0.4906510816703221,0,0.9999973327975666,2.667202249702301e-06
2024-01-01 04:00:00,-0.15062804876513608,-0.21154722474033025,-0.2933986945583165,0,0.9999985944933414,1.4055066231431646e-06
2024-01-01 04:05:00,-0.12233551442861111,-0.13234956041625237,-0.052080319305088184,0,0.9999990211022366,9.788981142678678e-07
2024-01-01 04:10:00,0.4936392365235915,-0.2408117055126858,0.34193882997779823,0,0.9999986760221542,1.3239774662718518e-06
2024-01-01 04:15:00,-0.054989815132607166,-0.4399157056125537,-0.17050702204571197,0,0.999998379396351,1.6206035791520877e-06
2024-01-01 04:20:00,-0.14247711975924832,0.035624660014787,-0.6009851243471382,0,0.9999974956876466,2.504312499328573e-06
2024-01-01 04:25:00,0.08445565437654912,0.35825324181188745,-0.06144844016342239,0,0.9999985749401425,1.4250595876282943e-06
2024-01-01 04:30:00,0.16888794555167386,-0.17944415826358748,-0.5120173152263294,0,0.9999970550059225,2.944993887212779e-06
2024-01-01 04:35:00,0.2185070364825908,-0.3789018316156857,-0.38396968616237315,0,0.9999971319380367,2.86806179680369e-06
2024-01-01 04:40:00,0.06999193524537418,-0.11144321240577852,-0.295797335866606,0,0.9999983533930304,1.6466069632342082e-06
2024-01-01 04:45:00,-0.5055437238202724,-0.28311628818719403,-0.21695325600656404,0,0.9999986355060387,1.3644937970832441e-06
2024-01-01 04:50:00,0.14921112893702212,-0.26976496743461503,0.01817851531969631,0,0.9999988207635074,1.1792363090449082e-06
2024-01-01 04:55:00,-0.48277347394473064,-0.005005336495247268,-0.29388380189018554,0,0.999998434847245,1.5651529250605399e-06
2024-01-01 05:00:00,-0.24055299364975666,-0.7113576645227205,-0.2732611171765772,0,0.999997930268687,2.069730880971668e-06
2024-01-01 05:05:00,-0.48286069284328964,0.03416256488485955,-0.1947625798005843,0,0.9999985367559721,1.4632443723791746e-06
2024-01-01 05:10:00,-0.3498827077439984,-0.11167232714137751,-0.1255425814612556,0,0.9999989151034671,1.0848967619251309e-06
2024-01-01 05:15:00,-0.19289958137161542,-0.2990440721394775,-0.11920520622854092,0,0.9999989657759106,1.0342244116990744e-06
2024-01-01 05:20:00,-0.14801149151753226,-0.2596633509198107,-0.0230529180955704,0,0.9999990073561472,9.926438862364643e-07
2024-01-01 05:25:00,-0.10457577210708442,-0.2325240979636707,0.11945687382422429,0,0.9999987739227676,1.2260776478753312e-06
2024-01-01 05:30:00,0.2636246097245977,-0.7267669295523735,0.036457934673461125,0,0.9999968443775965,3.1556222032628285e-06
2024-01-01 05:35:00,0.028336322228192965,0.08193560033746096,0.028545536390243327,0,0.999998878156195,1.1218440790413277e-06
2024-01-01 05:40:00,-0.2501714840178233,-0.10664127266371141,-0.541212276604516,0,0.9999982474152499,1.7525843162278826e-06
2024-01-01 05:45:00,0.02634914233270393,-0.04406433638705584,-0.25717218707553524,0,0.9999987889339593,1.2110662585030348e-06
2024-01-01 05:50:00,0.17647260310892574,0.12556011536043638,-0.05231897828279466,0,0.9999990688806761,9.31118872510328e-07
2024-01-01 05:55:00,-0.498812330760254,-0.4087216079297412,0.07865465766426621,0,0.999998492307213,1.5076925090285808e-06
2024-01-01 06:00:00,-0.15752081835254877,-0.12565013652316054,-0.2781702635246124,0,0.999998722989309,1.2770103961941264e-06
2024-01-01 06:05:00,-0.024207707008046194,-0.26056633011446845,-0.3759337561013336,0,0.9999983529291888,1.6470709893359246e-06
2024-01-01 06:10:00,-0.2818506606193021,0.029528741636698077,-0.3815902404495186,0,0.9999980438497947,1.9561505798827036e-06
2024-01-01 06:15:00,0.13951360161533308,-0.7656249934269774,-0.07378447629952656,0,0.9999965867586114,3.413241538367483e-06
2024-01-01 06:20:00,-0.18877491718663444,-0.4025624595668956,0.15720237817762997,0,0.9999982817722621,1.7182281005302905e-06
2024-01-01 06:25:00,-0.20511940293367964,-0.4430649242429194,-0.17520632913236184,0,0.9999986634456782,1.336554597999163e-06
2024-01-01 06:30:00,-0.29902396803747466,-0.14817701344444528,0.09168200863656764,0,0.9999989878893422,1.012110281375605e-06
2024-01-01 06:35:00,-0.27097483042473497,-0.04850352625021556,-0.04688838690778266,0,0.9999990016081465,9.983914894043108e-07
2024-01-01 06:40:00,-0.593907634435675,-0.36793580456201935,-0.1575122870401698,0,0.9999984181998802,1.5818003804378624e-06
2024-01-01 06:45:00,-0.793237304716818,-0.46511456011404534,-0.21497397601803742,0,0.9999979181906224,2.0818090189950854e-06
2024-01-01 06:50:00,0.051302441264361405,-0.3158416756899101,0.03478287128631508,0,0.999998522456008,1.4775440610827768e-06
2024-01-01 06:55:00,-0.42292559238228805,-0.5042054928042674,-0.007632995302558939,0,0.9999974408498024,2.5591505805680536e-06
2024-01-01 07:00:00,-0.6082363910482873,-0.044983006965565675,0.5231802884005039,0,0.9999940514657767,5.948533832693806e-06
2024-01-01 07:05:00,-1.0101206546675912,-0.26649392294794394,-0.18936975226377137,0,0.9999915130152645,8.486984826547387e-06
2024-01-01 07:10:00,-0.6793658315831264,-1.08573359461929,-0.021221977270731794,0,0.9999883872370797,1.1612763051326485e-05
2024-01-01 07:15:00,-0.7840187799731239,-0.5803846437954001,-0.26266307714804865,0,0.9999934309014168,6.569098367183435e-06
2024-01-01 07:20:00,0.06822664908968024,-0.6256608996938391,-0.42987807249607585,0,0.9999936015860903,6.398413794918288e-06
2024-01-01 07:25:00,0.1354967162242624,-0.8150668987984702,-0.24079918308075618,0,0.9999932931848242,6.706814999911279e-06
2024-01-01 07:30:00,-0.3503394865542481,-0.7550605321746604,-0.14276640252762246,0,0.9999960887038563,3.911296454812091e-06
2024-01-01 07:35:00,0.38024403181731037,-0.33754458132065424,0.6616640181867374,0,0.9999974619054606,2.538094544400976e-06
2024-01-01 07:40:00,0.22074217476483005,0.14937321808655296,0.03837031791827886,0,0.9999988851292831,1.1148703958644132e-06
2024-01-01 07:45:00,-0.2164918925663444,-0.005768026389310624,-0.4122791223240163,0,0.9999977050882948,2.2949117022713404e-06
2024-01-01 07:50:00,-0.9957146265047586,-0.3251190096152218,-0.15640215270558788,0,0.9999944610598199,5.538940627817059e-06
2024-01-01 07:55:00,0.19810702642342762,-0.10578049557669988,-0.7339341839020271,0,0.999992097338994,7.902660811495856e-06
2024-01-01 08:00:00,-0.5405896569381032,-0.3113953526912028,-0.35461586847516746,0,0.9999964800525154,3.519947712742339e-06
2024-01-01 08:05:00,-0.8384383478329105,-0.44293956816649227,-0.21072554897406046,0,0.9999960900508127,3.909949612172471e-06
2024-01-01 08:10:00,-0.13270211453103173,-0.6187829231172803,0.04943203808796903,0,0.9999945491993767,5.450800695693209e-06
2024-01-01 08:15:00,0.5013581198322975,-0.8487633492759592,0.1773730787429322,0,0.9999872330632643,1.2766936781153797e-05
2024-01-01 08:20:00,0.37702902096573077,-0.5137731988754504,-0.1959410386746719,0,0.9999929746774191,7.025322408702951e-06
2024-01-01 08:25:00,0.09525083190168455,-0.2507287250211131,-0.2095658168184041,0,0.9999973890605794,2.6109394678852396e-06
2024-01-01 08:30:00,0.019909667722109243,-0.24736071170461393,-0.3851962731918698,0,0.9999977019050705,2.298095249492894e-06
2024-01-01 08:35:00,0.07439185383704078,-0.3410776536539856,-0.538759317396793,0,0.999996904250355,3.095749891980492e-06
2024-01-01 08:40:00,0.06257811706628091,-0.5263420416819375,-0.18406654687661198,0,0.9999975462972633,2.453703047344648e-06
2024-01-01 08:45:00,-0.08333813020089104,-0.12095793384514732,-0.5189779589187535,0,0.99999760707319,2.3929269607060222e-06
2024-01-01 08:50:00,-0.1798585096233613,-0.5704709590154118,-0.38005783037463553,0,0.9999977769282095,2.223072119089202e-06
2024-01-01 08:55:00,-0.25852155674248023,-0.08442722502580353,-0.5001814582402075,0,0.9999979154321308,2.084567944516507e-06
2024-01-01 09:00:00,-0.48815850174468894,-0.46609799163726867,-0.1056636640668038,0,0.9999979160351246,2.083964701249224e-06
2024-01-01 09:05:00,-0.41600291990310556,-0.5065060173773812,0.3615561283562509,0,0.9999965774326846,3.4225670993252706e-06
2024-01-01 09:10:00,-0.8152352729298337,-0.7305272940034515,-0.3630954926917455,0,0.9999965213115981,3.4786880525765106e-06
2024-01-01 09:15:00,-0.45978752508549114,-0.5113704259107192,-0.7341758001424197,0,0.9999966582128212,3.3417875440184366e-06
2024-01-01 09:20:00,-0.6184601628274343,-0.007582944059965689,-0.3638660411059834,0,0.9999975004824907,2.499517107359307e-06
2024-01-01 09:25:00,-0.700332973555108,0.007196326412473727,-0.2135918718830195,0,0.9999978348465239,2.165153912684264e-06
2024-01-01 09:30:00,-0.3423994124902491,0.1489095035772902,-0.11194382818402962,0,0.9999986529483045,1.3470519415338466e-06
2024-01-01 09:35:00,0.1262052470535145,0.056076455557664745,-0.2667806671261371,0,0.9999985634659738,1.4365339535762523e-06
2024-01-01 09:40:00,0.12562191605895792,-0.45404101080326353,-0.24475985554786212,0,0.9999979650977152,2.034902730438601e-06
2024-01-01 09:45:00,-0.616254217880528,-0.37781533303324183,-0.0798091127265494,0,0.9999977781369253,2.221862745977664e-06
2024-01-01 09:50:00,-0.665709219435805,-0.4882568712921751,0.157220440572099,0,0.9999965966638844,3.4033363515021558e-06
2024-01-01 09:55:00,-0.10526065525476004,0.10473323936031792,-0.6065170723403864,0,0.9999964961104975,3.5038897243962746e-06
2024-01-01 10:00:00,-0.5102831128040125,-0.4670659725502822,-0.39358637435486027,0,0.999997982818274,2.017181583150133e-06
2024-01-01 10:05:00,-0.40593905228692084,-0.018501138936253627,-0.1672940268818606,0,0.9999985808327503,1.4191674951304213e-06
2024-01-01 10:10:00,-0.1437691694499371,0.11584767074131173,-0.41483711522206346,0,0.9999981685312778,1.8314683159977382e-06
2024-01-01 10:15:00,-0.5176208803672646,0.4339972764692797,0.2492223553678151,0,0.9999978672981347,2.132701788287086e-06
2024-01-01 10:20:00,-0.30979334696163746,-0.13480731041486146,-0.211130409259086,0,0.9999985556088604,1.444390739601893e-06
2024-01-01 10:25:00,-0.6764060213002124,0.027374720881753783,-0.18365454782914567,0,0.999997721138111,2.278862040607885e-06
2024-01-01 10:30:00,-0.5680478910306452,0.5415423214402333,-0.008938923459149036,0,0.9999968295355993,3.1704639733703224e-06
2024-01-01 10:35:00,-0.2610254395157637,-0.1642298752184556,-0.2762810386436785,0,0.9999981410391227,1.8589611072204187e-06
2024-01-01 10:40:00,-0.7389516809874617,-0.6480910675857717,-0.7063351078336827,0,0.9999969315805866,3.06841974883698e-06
2024-01-01 10:45:00,-0.2763284912659677,-0.8955784129373214,-0.44017450353072474,0,0.9999964555162539,3.5444841292142528e-06
2024-01-01 10:50:00,-0.2746612831811759,-0.2007409622721211,0.0460477937515728,0,0.9999983531611096,1.6468384903496602e-06
2024-01-01 10:55:00,-0.10365932489317807,-0.7623048566624047,-0.18888609841323892,0,0.9999973815236165,2.618476347742603e-06
2024-01-01 11:00:00,-0.1502787685880753,-0.4826135520728146,-0.40137588814251257,0,0.9999980886787019,1.9113215792579205e-06
2024-01-01 11:05:00,0.1755382308106852,-0.15854354138620225,0.028766925551039414,0,0.9999989619878691,1.0380119298836966e-06
2024-01-01 11:10:00,-0.09593034463227282,-0.1361145678337504,-0.19236463789890956,0,0.9999989827661637,1.0172336832371943e-06
2024-01-01 11:15:00,-0.3426581594063813,-0.05811436736213115,-0.3086993332773518,0,0.9999988242723338,1.175727558532062e-06
2024-01-01 11:20:00,-0.2522615471057409,-0.09497653064769417,-0.1597631463690938,0,0.9999990116880663,9.883123639203576e-07
2024-01-01 11:25:00,-0.09967872195137818,0.2073787840486514,0.058073666223850504,0,0.999999040258905,9.597407947555285e-07
2024-01-01 11:30:00,-0.20125306243183347,-0.36375407583111735,0.5724035205206334,0,0.9999975446174307,2.4553822427789726e-06
2024-01-01 11:35:00,-0.2341894532011131,-0.45342491490873643,0.29346640292812554,0,0.9999976379741085,2.3620255957807236e-06
2024-01-01 11:40:00,-0.46537024438314833,-0.5087032363237458,0.3024826511457748,0,0.9999970628530197,2.9371467575665552e-06
2024-01-01 11:45:00,-0.5230749043639789,-0.0498301769568705,-0.15907609878002718,0,0.999997962884919,2.037114762382179e-06
2024-01-01 11:50:00,-0.7608281880553414,0.10865729906689248,-0.44244146076945645,0,0.9999969269139836,3.0730857717296977e-06
2024-01-01 11:55:00,0.10723863080404929,0.02296449394724658,-0.22416762990447592,0,0.9999984169193138,1.5830804017106988e-06
2024-01-01 12:00:00,-0.5244268571823062,0.2144706857796201,-0.1461888796421616,0,0.9999981671142877,1.832885906540752e-06
2024-01-01 12:05:00,-0.5497335688605893,-0.42858355232217704,-0.45324746382017644,0,0.9999981046166567,1.8953835582128058e-06
2024-01-01 12:10:00,-0.5649255429115949,0.22249607491480916,-0.2936362550262277,0,0.9999978651235375,2.1348762588912605e-06
2024-01-01 12:15:00,-0.08868852105202507,0.37510929684157696,-0.08560730258815911,0,0.9999988092711459,1.190728825882973e-06
2024-01-01 12:20:00,-0.300415949668105,0.18726117442427492,-0.03404687378793852,0,0.9999989928060656,1.0071937167435996e-06
2024-01-01 12:25:00,0.09580879429947405,0.4412360142857752,0.02152493807735766,0,0.9999991082135578,8.917861759575012e-07
2024-01-01 12:30:00,-0.3578770683451046,-0.5025166656374461,-0.02125711411957734,0,0.9999985626474297,1.4373524427026872e-06
2024-01-01 12:35:00,-0.21012949949382512,-0.449803409307222,-0.2564885641968494,0,0.999998434052348,1.5659477356052908e-06
2024-01-01 12:40:00,-0.49789395785598545,-0.49653581397194846,-0.32897880478610864,0,0.9999978727732811,2.1272265164985384e-06
2024-01-01 12:45:00,0.30400481183270317,-0.07842752465101777,-0.5416509441208264,0,0.9999959909972274,4.009002708932609e-06
2024-01-01 12:50:00,-0.44862932786145787,-0.4785137781290168,0.22611814464056182,0,0.9999973929468402,2.607053171906763e-06
2024-01-01 12:55:00,-0.22816844979693082,-0.06233747692411597,-0.03722297992241158,0,0.9999988609476652,1.1390525589177849e-06
2024-01-01 13:00:00,-0.06548687316972983,0.24436282977271326,-0.18264097354581185,0,0.999998813114666,1.1868857277332426e-06
2024-01-01 13:05:00,-0.0822387499899796,0.13604764722297158,-0.42245563434235694,0,0.9999982516043752,1.7483956113644348e-06
2024-01-01 13:10:00,-0.2658002558121428,-0.01849659316755555,0.5826301723961893,0,0.999998333727059,1.666272566162331e-06
2024-01-01 13:15:00,-0.304338804770713,-0.4420640119230286,-0.2331567590451232,0,0.9999985614678168,1.4385320581669228e-06
2024-01-01 13:20:00,-0.26415563775548123,-0.5273025252795385,-0.29827489950902114,0,0.9999985193528166,1.4806470687710705e-06
2024-01-01 13:25:00,-0.3089656793153117,0.06900542447318422,-0.0823949510853819,0,0.9999989871317339,1.0128686470412594e-06
2024-01-01 13:30:00,0.00864888158911794,0.10840083074126072,0.03375504214587538,0,0.9999992249625668,7.750370400882463e-07
2024-01-01 13:35:00,0.4754499607988407,-0.12253462559766597,0.16829709037462176,0,0.9999987712770507,1.2287226946842298e-06
2024-01-01 13:40:00,-0.20941549798582687,-0.3042060699236606,0.44546628991985204,0,0.9999974335738634,2.5664265704250133e-06
2024-01-01 13:45:00,-0.6569548401350976,-0.8356611802267863,0.16590000489651158,0,0.9999941920519128,5.807948323249713e-06
2024-01-01 13:50:00,-0.4093061010647448,-0.7118276161859198,-0.3533550348819378,0,0.9999966097487402,3.390251237258686e-06
2024-01-01 13:55:00,0.46008597922417505,0.20995883602409343,-0.28642471614486464,0,0.9999973897990873,2.6102010613855897e-06
2024-01-01 14:00:00,-0.287390485954738,-0.46031655888649875,-0.1089409635613565,0,0.9999984215349921,1.5784653618601694e-06
2024-01-01 14:05:00,0.2163513884607864,-0.22536968571965768,0.43492951953836706,0,0.999998664165997,1.3358339479974806e-06
2024-01-01 14:10:00,0.3789725063527047,0.08774850508521813,-0.3678994904145528,0,0.9999977022515872,2.2977482228913707e-06
2024-01-01 14:15:00,-0.2371954257072819,-0.4894057887490306,0.11598364492710803,0,0.9999983696520406,1.630348196425197e-06
2024-01-01 14:20:00,-0.08750439376560486,-0.23551119420689504,-0.023869467294421107,0,0.9999990158953845,9.841050108075803e-07
2024-01-01 14:25:00,0.27312245703428123,0.06408171175070926,0.11753719546493635,0,0.9999992316127869,7.683867935662973e-07
2024-01-01 14:30:00,-0.21695885557081243,-0.12054823781230802,-0.10197204764546436,0,0.9999986417215171,1.3582780698412184e-06
2024-01-01 14:35:00,-0.31166775945528746,0.6712144683331193,-0.3741863988333983,0,0.9999956298165666,4.370183420019245e-06
2024-01-01 14:40:00,-0.4527595011090658,-0.4370756063173977,-0.011793190438052777,0,0.9999977336936569,2.266306115947562e-06
2024-01-01 14:45:00,-0.6241494647609943,0.039449356141248976,0.07004625620393125,0,0.9999979077396407,2.092260187593256e-06
2024-01-01 14:50:00,-0.5666487215222064,-0.18290411995836545,0.18312109637569338,0,0.9999979340940138,2.065905659468633e-06
2024-01-01 14:55:00,-0.7206557492114971,0.03062433499365455,-0.05757876825012672,0,0.9999977487875968,2.251212492399962e-06
2024-01-01 15:00:00,-0.3919497975522015,-0.003387438583502951,-0.29325233700234643,0,0.9999983327066077,1.6672936161408248e-06
2024-01-01 15:05:00,-0.5329577655234093,-0.36197407622735267,-0.631219929080117,0,0.9999979177995406,2.0822005623132085e-06
2024-01-01 15:10:00,-0.27612637771744963,-0.18414507167546293,-0.06981202159185125,0,0.9999985133647123,1.4866349078161812e-06
2024-01-01 15:15:00,-0.732426231493598,-0.7498365068872102,-0.011611798567278208,0,0.9999967808332232,3.2191672279294135e-06
2024-01-01 15:20:00,-0.3070314989703524,-0.18948904384456478,-0.38145622505059135,0,0.9999981265699984,1.87342995280022e-06
2024-01-01 15:25:00,-0.029616970653886174,-0.11188389581495006,-0.37334553218480343,0,0.9999979941132661,2.0058868223606166e-06
2024-01-01 15:30:00,-0.7889556403882514,0.01240126079050683,-0.3508973739027114,0,0.999996506984378,3.493015296324627e-06
2024-01-01 15:35:00,-0.3111231900196496,0.17411141016360931,-0.6273871090156564,0,0.9999954826955385,4.517304132190955e-06
2024-01-01 15:40:00,0.08661457325010688,0.017800688616749473,-0.5249129759605852,0,0.9999961325185931,3.867480999558091e-06
2024-01-01 15:45:00,-0.5204153917737565,-0.09421221822140087,-0.5822818265764508,0,0.9999966409506696,3.3590490154271977e-06
2024-01-01 15:50:00,0.15641413171671686,-0.4330969452957605,-0.3984503696523358,0,0.9999965434004193,3.4565993640058105e-06
2024-01-01 15:55:00,-0.014112844289723883,-0.4846768142064049,-0.4342186996038744,0,0.9999967420479472,3.257952353651955e-06
2024-01-01 16:00:00,-0.4002473125402565,0.06313966294324455,-0.6925223149173636,0,0.9999963231370497,3.6768625914183134e-06
2024-01-01 16:05:00,-0.32260453850123105,0.30152412115987,0.24713631921550192,0,0.9999985344358545,1.4655637152499107e-06
2024-01-01 16:10:00,-0.11630280915835077,-0.12365432338514205,0.3144195209101198,0,0.9999990171395721,9.828602831187364e-07
2024-01-01 16:15:00,-0.19815061637037218,-0.16693086902959797,-0.23159553584342168,0,0.9999989204722084,1.0795279530860485e-06
2024-01-01 16:20:00,-0.08479903096511818,-0.46189704283577615,-0.10236132169887853,0,0.999998675503743,1.3244966606844875e-06
2024-01-01 16:25:00,-0.4857232783167054,0.06582734267530538,-0.02316708011365473,0,0.9999986739230432,1.3260773615065177e-06
2024-01-01 16:30:00,-0.2811555776298497,0.07365150545498873,0.216200899965438,0,0.9999985985387682,1.4014611193574101e-06
2024-01-01 16:35:00,-0.6915630891228891,0.4544417086962305,-0.2720937121712411,0,0.9999960123220644,3.987678308040167e-06
2024-01-01 16:40:00,-0.4265262014443226,-0.26768643612640114,0.11393723855786805,0,0.9999980858401744,1.9141600581568167e-06
2024-01-01 16:45:00,-0.5832449494908748,-0.33591551821781945,-0.22732823794158047,0,0.999998305481839,1.6945184488988295e-06
2024-01-01 16:50:00,-0.5800817460580746,-0.1756008959092786,-0.5493131547200726,0,0.9999980939237478,1.9060762663121426e-06
2024-01-01 16:55:00,0.008437526644884485,-0.004391399871382654,-0.07178265705223733,0,0.9999990118799694,9.881196761140614e-07
2024-01-01 17:00:00,0.14184600319353552,-0.20877173326858656,0.22939517815690444,0,0.9999988178558563,1.1821445409135954e-06
2024-01-01 17:05:00,0.03817477954603476,-0.46505993326870765,0.6812670702920852,0,0.9999969576939187,3.042306444427992e-06
2024-01-01 17:10:00,-0.49998192591938456,-0.021544978823490022,-0.23879285995803848,0,0.9999982796176728,1.7203819902556517e-06
2024-01-01 17:15:00,-0.43019897476131846,0.06396769608112005,0.014345436360571054,0,0.9999986973452295,1.3026544684754706e-06
2024-01-01 17:20:00,0.046549395910108225,-0.3960861179748554,-0.2187158912637437,0,0.9999984954804353,1.504519844013337e-06
2024-01-01 17:25:00,-0.1297120339319657,0.13976107290806797,0.043901858041312636,0,0.9999985364558392,1.4635439313874234e-06
2024-01-01 17:30:00,0.466367503783271,0.24556595304711923,-0.5054649903185825,0,0.9999944122193167,5.5877805730686e-06
2024-01-01 17:35:00,0.07121387163915269,-0.02997405749458641,-0.6123831136697643,0,0.9999952667197402,4.733279835274734e-06
2024-01-01 17:40:00,-0.10731301513477345,-0.12886141184104175,-0.5087599201509456,0,0.9999973533848341,2.6466153829587777e-06
2024-01-01 17:45:00,-0.3102251913865048,-0.01778775032094169,-0.23942760092154414,0,0.999998546448443,1.4535513738717177e-06
2024-01-01 17:50:00,-0.23918097116009757,-0.4044252522753422,-0.3593060232429431,0,0.9999984828903191,1.5171101134678e-06
